gene,Plate,Row,Column,Phenotypes.GenerationTimeWhen,Phenotypes.Monotonicity,CurvePhaseMetaPhenotypes.InitialLagAlternativeModel,Phenotypes.GenerationTimePopulationSize,CurvePhaseMetaPhenotypes.ModalitiesAlternativeModel,Phenotypes.ResidualGrowthAsPopulationDoublings,CurvePhaseMetaPhenotypes.MajorImpulseAveragePopulationDoublingTime,Phenotypes.ExperimentLowPoint,CurvePhaseMetaPhenotypes.InitialLag,CurvePhaseMetaPhenotypes.FirstMinorImpulseYieldContribution,CurvePhaseMetaPhenotypes.TimeBeforeMajorGrowth,Phenotypes.ResidualGrowth,Phenotypes.ExperimentEndAverage,CurvePhaseMetaPhenotypes.InitialAccelerationAsymptoteIntersect,Phenotypes.ExperimentPopulationDoublings,CurvePhaseMetaPhenotypes.Collapses,CurvePhaseMetaPhenotypes.InitialAccelerationAsymptoteAngle,CurvePhaseMetaPhenotypes.FirstMinorImpulseAveragePopulationDoublingTime,CurvePhaseMetaPhenotypes.MajorImpulseYieldContribution,Phenotypes.ColonySize48h,Phenotypes.ChapmanRichardsParamXtra,Phenotypes.ExperimentLowPointWhen,Phenotypes.GenerationTimeStErrOfEstimate,Phenotypes.GenerationTime,Phenotypes.ExperimentGrowthYield,Phenotypes.InitialValue,Phenotypes.ExperimentBaseLine,Phenotypes.GrowthLag,CurvePhaseMetaPhenotypes.Modalities,CurvePhaseMetaPhenotypes.MajorImpulseFlankAsymmetry,Phenotypes.ChapmanRichardsParam2,Phenotypes.ChapmanRichardsParam3,Phenotypes.ChapmanRichardsParam1,Phenotypes.ChapmanRichardsParam4,CurvePhaseMetaPhenotypes.FinalRetardationAsymptoteAngle,Phenotypes.ChapmanRichardsFit,CurvePhaseMetaPhenotypes.FinalRetardationAsymptoteIntersect,k,kt2,log10n2,kt2b,log10n1,popt0
LB,0,18,0,7.2053549444444442,1.0,4.1036276023322298,15704.163008849386,1.0,5.8836418384141655,0.94413421677108833,1598.4923817797253,UndecidedProblem,UndecidedProblem,UndecidedProblem,911483.13137910271,927187.29438795208,0.61856296903957397,9.1800051180114579,0.0,0.57542425979432665,UndecidedProblem,3.7891917488354316,929678.94125120365,10.825455880655509,0.19815369444444444,0.045733899815038469,0.87088288720559637,925588.80200617237,1596.1670197761905,1598.4923817797255,0.52618786270779194,1.0,-1.2391164101059307,-11.378521745431241,-1.1205834758311959,2.1950060495332826,13.646417385203202,-0.71301764308420845,0.99918548005115704,0.18405218065403575,0.795744192682,5.73361935325,4.19601479458,2.48963063537,1.70638415921,50.8609138572
LB,0,18,1,7.2053549444444442,0.86111111111111116,4.9425358085641209,8959.1512188448178,1.0,6.451901838985135,0.65435747976358316,792.37616920813548,UndecidedProblem,UndecidedProblem,11.329950839981134,775341.99478819303,784301.14600703784,0.46922432896833605,8.9866382561789138,0.0,0.82573731420606211,UndecidedProblem,4.0758176950703842,785641.50410889264,10.006340196849655,3.5164238611111109,0.07390381930353665,0.58000951195666872,782755.05457195488,1566.5446452012911,1546.0914350829291,0.27809394437739793,1.0,-1.1029330243561537,26.844352887802728,-0.83893510343984712,2.2469894237663888,3.1857874483324515,-0.91073295328101966,0.99791114179542684,0.22914920562566768,1.19480799145,8.60901566882,3.95226686698,3.73817441112,0.214092455855,1.63716501626
LB,0,18,2,7.2053549444444442,0.90277777777777779,4.8479879818508458,5544.6285259251172,1.0,6.7939920365430737,0.60355860313988441,360.17689058204343,UndecidedProblem,UndecidedProblem,11.241453268330023,609728.35859353107,615272.98711945617,0.57145348026604548,10.601561998131071,0.0,0.89560055199410915,UndecidedProblem,4.7109240184308927,616229.33222409023,8.554070880423648,2.4345936388888889,0.077651853252607497,0.53713103584267952,614877.0012524412,399.12168242200147,395.98586701496305,0.37637309878837449,1.0,-1.038524918935616,-5.0634725377069048,-0.84048402922836674,2.360355127438079,8.1282478664121758,-0.93010349065837528,0.99965017082644247,0.20987829926400625,1.29018796859,9.29626225874,3.74387245499,4.03658804114,-0.29271558615,0.509664534514
LB,0,18,3,8.4996074166666666,1.0,4.7607712616351119,18119.522000214816,3.0,5.0727470283234446,0.75333093551628871,579.32627119883216,UndecidedProblem,0.93299168777660491,28.322847532795151,591692.17798476492,609811.6999849797,UndecidedProblem,10.039772025541668,0.0,0.0,2.8783420963328568,4.5256110896205115,610565.14703139628,9.7670835120937305,0.19815369444444444,0.0017810083974741167,0.72522641620907446,609232.37371378089,573.6799881372533,579.32627119883216,0.64947579069292527,3.0,UndecidedProblem,-10.239355440260404,-0.98253238895222506,2.2499419734098827,13.041439310741573,-0.79294241843703783,0.99678109010929061,0.22416248152341806,0.95556364814,8.12191587082,4.25814673664,3.52666776849,0.731478968154,5.38863748855
LB_0.1TET,0,18,4,7.2053549444444442,1.0,2.3939239852537946,8149.5686471790805,4.0,6.3780284044021816,0.69813830064507476,67.068946340780499,UndecidedProblem,1.9831932270001236,13.215039799529217,669667.47552271548,677817.04416989454,UndecidedProblem,13.302963357013045,0.0,0.0,0.9092551211984492,3.9141249657671313,678264.10736648564,6.4165600247544141,0.19815369444444444,0.061104532633058442,0.64958532084957921,677749.97522355372,65.88552410851689,67.068946340780499,0.80446036180725411,4.0,UndecidedProblem,-10.530791430595965,-1.1687763809675831,2.5725339651703107,12.108888923356909,-0.84576426384650993,0.99752758599555413,0.22143689150353507,1.06683445231,7.68692089589,3.91113462235,3.33778588619,0.57334873616,3.74411117731
LB_0.1TET,0,18,5,7.0219063333333329,0.875,4.3519779322346741,2982.1964634430306,1.0,7.6424766446882657,0.41913471704523025,37.277062112205606,UndecidedProblem,UndecidedProblem,10.184581809580582,592887.03699682932,595869.23346027231,0.46101007285323575,12.202312277913247,0.0,1.079283469595425,UndecidedProblem,6.3679578249310804,596238.39118415001,5.8526470984051295,3.1724448055555552,0.10677153182200101,0.37953468352399961,595742.79216097656,131.41591731300119,126.44129929569768,0.32237568755548612,1.0,-0.97231872537799979,31.808196253480649,-0.7288800894415165,2.581765690428707,3.1740777572358256,-1.0494075274785688,0.99691175568624635,0.216221958149663,1.82592008078,12.8214397794,3.47453625085,5.56727736839,-2.09274111755,0.00807716365593
LB_0.1TET,0,18,6,7.0219063333333329,0.875,4.4678643290642297,5453.3779862703777,1.0,6.9262834905904338,0.48661661781103238,148.8467634590813,UndecidedProblem,UndecidedProblem,10.346934155865688,657807.97092066496,663261.34890693531,0.46147743379429756,10.753889700818959,0.0,1.0476168255319522,UndecidedProblem,5.4728059893416674,663603.31023684132,7.7144258931825451,3.1724448055555552,0.096342107953235001,0.43345570505652831,662877.25154900376,395.49883114246887,384.09735793152714,0.31021592865010034,1.0,-0.94325413877632303,22.383731661019723,-0.73884232597600719,2.4440512823767957,3.1922855890405173,-0.98816890653472711,0.99739655488674428,0.21323019767262563,1.5987792799,11.2264783512,3.73666560069,4.87471921457,-1.13805361388,0.0727689965285
LB_0.1TET,0,18,7,7.2053549444444442,0.86805555555555558,4.8760967336835979,7871.262732536803,1.0,6.2923098516188674,0.60168797060841439,516.90875730094126,UndecidedProblem,UndecidedProblem,11.001120935460987,609033.91620384878,616905.17893638555,0.48909407575654817,9.4980935468660164,0.0,0.85191624261166599,UndecidedProblem,4.4234044260664813,617165.82288670621,9.2856389028100459,3.3608591944444446,0.08226192550882841,0.53184443055049646,616052.06437073741,863.24864333441724,853.1145656481184,0.31801669316868419,1.0,-1.0951487752071765,26.66212887838666,-0.78917984685330489,2.2899338563190943,3.2294881213066935,-0.9329750296752658,0.99885239519683877,0.22114796494145345,1.30301261082,9.38866835802,3.89604440882,4.07671227009,-0.180667861268,0.659678209555
LB_1TET,0,18,8,7.0219063333333329,1.0,3.1501055720503581,5069.7825655209426,1.0,6.8581023417541758,0.67742332908583314,101.35087605704028,UndecidedProblem,UndecidedProblem,11.577311903924221,583074.46239749645,588144.24496301741,0.58196167898734863,12.502595751193205,0.0,0.69003388555666911,UndecidedProblem,4.5012650578248241,588597.64443603321,6.8933089245505439,0.19815369444444444,0.073470166708152512,0.601294298668407,588042.89408696035,100.75804093393099,101.3508760570403,0.6149587085850402,1.0,-1.3109249733204129,-9.7405601783616333,-1.0656616153884075,2.5125615037471145,11.776769520011031,-0.90458265301355734,0.999264483182422,0.25852716802715953,1.15251383812,8.09284421917,3.70498933357,3.51404438522,0.190944948345,1.55219024012
LB_1TET,0,18,9,7.2053549444444442,0.95833333333333337,5.1455775110570166,8776.5652410070106,1.0,6.1006800947943844,0.74570415884135799,1271.0512969426563,5.132489752860959,UndecidedProblem,5.132489752860959,593522.63709975791,602299.20234076492,0.67217351037662987,8.8843993377507413,0.0,0.76767317853128547,UndecidedProblem,3.836580675050719,602701.75070488802,10.376931860258939,1.0635241944444445,0.05840170551993687,0.68437897087223487,601024.6971931397,1275.2247190967153,1274.5051476251895,0.35204535555177985,1.0,-1.0781999821346901,-7.376182427689395,-0.87866676422535683,2.1749262249554455,10.470376853426272,-0.8277052073777128,0.99969920896779674,0.23713263154959585,1.01259686445,7.29611982399,3.94332458553,3.16809371428,0.775230871247,5.95978882118
LB_1TET,0,18,10,7.2053549444444442,1.0,5.4314056819617695,10341.094776583392,1.0,5.8580520966968841,0.84748260182441038,2396.5243311114004,5.4874752358619387,UndecidedProblem,5.4874752358619387,589471.96263495379,599813.05741153716,0.73228050522663479,7.9674255313143068,0.0,0.69783748613812746,UndecidedProblem,4.0112485625940906,600163.97438331984,11.290990747828081,0.19815369444444444,0.047661951532575152,0.81085859360600698,597416.53308042581,2394.3581606557009,2396.5243311114004,0.31893913508176147,1.0,-1.0519678334330329,-7.3544977978153092,-0.8677785152599945,2.0656038353096919,10.63572383389327,-0.73410258838108,0.99973320993406367,0.24029568810482188,0.85464963369,6.15805396388,4.01456651847,2.67392703599,1.34063948249,21.909853945
LB_1TET,0,18,11,7.2053549444444442,0.96527777777777779,3.452489071029198,9882.6014211180391,4.0,5.9082617899387344,0.77518660519883753,340.65455937179672,UndecidedProblem,1.2340532519256051,17.321923894928862,583637.32062559819,593519.92204671621,1.3011026227337388,10.76677122459693,0.0,0.13334648890012135,1.5525071704780307,3.3324618558987211,593857.14959978615,8.8838564296241316,0.19815369444444444,0.054806794602667047,0.71803407995599056,593179.26748734445,336.59066563238099,340.65455937179678,0.63063668625952518,4.0,UndecidedProblem,-12.363991512934223,-1.1411464459990484,2.3442100936170118,14.267453400606188,-0.80191400068070229,0.99621258361489684,0.2351892948191843,0.965135248236,6.95414203293,3.99487128003,3.01960140379,0.975269876234,9.44647710294
LB_10TET,0,18,12,7.2053549444444442,1.0,4.0906289908996554,9267.295454780553,1.0,6.0458032143259519,0.84411634920117939,720.00350206962412,UndecidedProblem,UndecidedProblem,12.245989334859249,602971.89289153751,612239.18834631809,0.67000487317528179,9.7318757530516482,0.0,0.48001168001184047,UndecidedProblem,4.803893942032385,612757.29874030745,9.9283450213893865,0.19815369444444444,0.048503940161211317,0.79455913462871597,611519.18484424846,714.53179371578744,720.00350206962412,0.53672306988767216,1.0,-1.3845098814188392,-8.6404826847687843,-1.0503001858304506,2.2365332125557669,11.053459174201713,-0.66458091417285103,0.99750106204997468,0.23096307496229074,0.872181779552,6.28437929775,3.96695300918,2.72877954744,1.23817346174,17.3050740388
LB_10TET,0,18,13,7.2053549444444442,1.0,3.4012806532718689,7800.8125333222333,1.0,6.2228824414685366,0.80324011553519004,295.52189695318145,UndecidedProblem,UndecidedProblem,12.144903932190804,574857.72652690683,582658.53906022909,0.59949791701853694,10.945169907287276,0.0,0.44867272372876099,UndecidedProblem,5.2568904696038992,583231.5937632448,8.6827899731924951,0.19815369444444444,0.053322134569373,0.7287326720575199,582363.01716327586,292.38299442485771,295.52189695318151,0.62279713946729198,1.0,-1.4236508501759397,-11.929882857866971,-1.1065842929985537,2.3586121889213376,14.003482459211702,-0.63875330458720514,0.99696353262221449,0.22895108312648305,0.950966007937,6.85204762729,3.8921398412,2.97527035488,0.916869486318,8.25789746892
LB_10TET,0,18,14,7.2053549444444442,0.89583333333333337,5.1383402729388292,10297.98091177166,1.0,6.0953527702204244,0.65409488491804813,1127.0720867295222,UndecidedProblem,UndecidedProblem,11.192994908552611,693804.86626858509,704102.84718035674,0.603911188602407,9.1966786144177046,0.0,0.83988782511390936,UndecidedProblem,4.0797043490301093,704326.27913541941,10.188866445640254,2.607411805555556,0.06915538019266157,0.59088991304579219,702902.90594731062,1203.5800632679768,1199.9412330461507,0.33970558799711226,1.0,-1.0658407480061391,-0.54235038519798784,-0.79410455371186317,2.2173148567338692,4.272685852887756,-0.89518666776065847,0.99959296898856642,0.20970603872049762,1.17280729405,8.45049283506,4.01275208249,3.66934122234,0.343410860146,2.2050115067
LB_10TET,0,18,15,7.0219063333333329,0.98611111111111116,3.6648284612389843,7418.5294551668094,1.0,6.3771463552697014,0.72809663895430576,316.63963637475661,UndecidedProblem,UndecidedProblem,11.60515981822704,609219.30111653812,616637.83057170489,0.70711248198565391,10.92494888064288,0.0,0.8082171942459172,UndecidedProblem,5.2173926294168531,616964.19123369933,8.3818802931429772,0.3681773888888889,0.066874420118256117,0.65117387943515226,616320.66002492094,318.14245010119259,317.1705467839422,0.54264022737163753,1.0,-1.0729160274748477,-8.953819301629375,-0.97154380461952694,2.3864039785598106,11.366794640473557,-0.86714918138719688,0.9997534225895891,0.24359845743545416,1.06423187705,7.47293655762,3.87031782539,3.24487041147,0.625447413914,4.22131162653
LB_100TET,0,18,16,7.2053549444444442,0.88194444444444442,5.5124935333701615,15016.205707860014,1.0,5.4227544273806103,0.91798915364351474,4135.6044570564936,UndecidedProblem,UndecidedProblem,12.139546174497363,629111.45710692974,644127.6628147898,0.63154119692974675,7.2087275432892053,0.0,0.68433186451809458,UndecidedProblem,3.7078792622223169,644437.43739619944,12.048558886854938,2.7719581944444442,0.044351255695091137,0.87520660877541012,639773.25871969492,4367.0000790886625,4354.4040950948975,0.29389326728240367,1.0,-1.01146625771189,16.246867880938904,-0.877943663887638,1.9752293283541704,3.2438294626236495,-0.69217859003711724,0.99965037673810753,0.22577188959130112,0.79181303369,5.70529395737,4.17656020908,2.47733128848,1.6992289206,50.0298177236
LB_100TET,0,18,17,7.2053549444444442,0.88194444444444442,4.6823511634917949,7103.5684350324964,1.0,6.4036233496974138,0.73041485238215387,635.2891104283442,UndecidedProblem,UndecidedProblem,11.874261394561126,594290.69058441394,601394.25901944644,0.47698709916059229,9.4811802489017154,0.0,0.80359656287334402,UndecidedProblem,4.6683559117403526,601671.44577937422,9.4686521588795998,2.9847705000000002,0.064040154612075864,0.65493664950390296,600552.78709821193,852.28806756440599,841.47192123454954,0.37100912335645803,1.0,-1.0708364271309663,1.8253503947012655,-0.90123220482438093,2.2746000238571451,3.075742794600949,-0.86052047224201655,0.99962531489550477,0.2420826595560564,1.05811760653,7.62411292799,3.85147656876,3.31051364655,0.540962922219,3.47506491898
LB_100TET,0,18,18,7.2053549444444442,0.93055555555555558,4.2226483054629265,9517.8479844472586,1.0,6.0412763255322055,0.72461188870310245,534.86601091606144,4.1894780755083501,UndecidedProblem,4.1894780755083501,617304.03570307139,626821.88368751865,0.62825810978629537,10.189444733796256,0.0,0.83175260198026268,UndecidedProblem,4.456136428472206,626930.02005029237,9.1092267245004148,0.71541827777777778,0.066188816515050236,0.64469540502957545,626285.07980759779,538.00238159541959,536.80387992089607,0.49054054066946429,1.0,-1.0418326828722073,-12.094196310430799,-0.93456099209655608,2.3175273168854353,14.740498780416768,-0.86654704480703626,0.99975092927878562,0.23738655717148668,1.0749262281,7.74522501253,3.97853876413,3.36310248047,0.615436283653,4.1251171213
LB_100TET,0,18,19,7.0219063333333329,1.0,3.3472129163880622,6348.1190302711811,2.0,6.5594267934895303,0.60944207288313113,100.76595191528145,UndecidedProblem,2.1344498427064185,12.397781953034544,592379.4837020511,598727.6027323223,0.71750693316972403,12.536675823046224,0.0,0.62288023757665678,0.77246140139638153,4.4233514853812714,598978.18622464174,6.8554073146355625,0.19815369444444444,0.079381564537856997,0.54497135950931985,598626.836780407,100.47657515921431,100.76595191528145,0.59231841055079448,2.0,UndecidedProblem,-9.2311083296409056,-0.96928360861675122,2.5122455535734636,11.457086389429639,-0.91704865233934196,0.99947964939036682,0.21913887956883321,1.27162645873,8.92924188416,3.80264506139,3.8772218342,-0.0745767728117,0.842215494849
LB_1000TET,0,18,20,7.2053549444444442,0.84722222222222221,5.4799075457401969,3303.2878814933588,1.0,7.3632649247355904,0.72242472239442512,622.23790356280779,UndecidedProblem,UndecidedProblem,12.52166928689739,540585.40785109752,543888.69573259086,0.49286305781444023,8.6255994908014131,0.0,0.80595077489632372,UndecidedProblem,4.96769602007058,544132.82498561474,9.7390637195993506,3.8843349722222222,0.059205044768419021,0.67074131348166532,542511.65795400296,1392.7650049142849,1377.03777858793,0.16897615457324494,1.0,-1.0515418280631019,25.048256280999844,-0.83252206170130005,2.2294890458591605,3.5733114284592538,-0.84749095116335371,0.99743175898835756,0.25590314005988474,1.03318520281,7.44446610957,3.5189464241,3.23250808058,0.286438343523,1.93391928199
LB_1000TET,0,18,21,8.8704744166666671,0.90972222222222221,5.216867945684891,20038.183605773134,1.0,4.8077370516951738,0.80982076853816976,877.5444699913794,UndecidedProblem,UndecidedProblem,12.743249782501467,541179.58859002742,561217.77219580056,0.58539397714272923,9.2304273255177645,0.0,0.78692457203749755,UndecidedProblem,4.6933029067497305,561674.31350546179,9.877113893531428,2.2653203611111112,0.0028708956444729416,0.78212417157131287,560283.4516100788,938.07897744709555,934.32058572173321,0.62574923400194349,1.0,-0.98315649814722694,45.149335484102181,-0.9520279819632107,2.2259744354680087,3.0086586876659656,-0.77367000655039131,0.99954553212422892,0.24356533736632296,0.886048565163,7.8596711292,4.30185835164,3.4127968429,0.889061508738,7.745714919
LB_1000TET,0,18,22,9.0569953611111114,0.97916666666666663,4.3580713730825478,21894.184282316783,1.0,4.7071357501664792,0.81395644085683427,400.5064782801096,UndecidedProblem,UndecidedProblem,12.862134962572275,550002.82268125226,571897.00696356909,0.61927257291132032,10.478004041991548,0.0,0.76877298586875276,UndecidedProblem,5.0940644748264212,572234.04691311158,8.7847750818540238,0.3681773888888889,0.0034724528079206397,0.7783324322148728,571496.02548553783,401.72546071222848,400.98147803120679,0.80326640529090143,1.0,-0.98706541608841702,-12.774047729440781,-1.0438268144801177,2.3451820573871394,15.334307868234591,-0.75882922717407519,0.99911467733745407,0.24501244772561026,0.89036505652,8.06403218659,4.3403287692,3.50153373278,0.83879503642,6.89914124725
LB_1000TET,0,18,23,7.2053549444444442,0.88888888888888884,4.4343253487268939,5943.6270191571803,2.0,6.6211776644211007,0.72610833811577369,407.04733271463533,UndecidedProblem,1.5259208235907487,12.01976720819939,579149.0087245811,585092.63574373827,0.48353142391184678,10.013278638440108,0.0,0.82038467967960604,0.96529599643473152,4.9537456527434394,585328.39841361111,8.8402863598787267,2.7719581944444442,0.067839041496323402,0.64240957244008878,584526.49109483801,575.5069795611256,566.14464890029478,0.40068116101954926,2.0,UndecidedProblem,0.85598285526378981,-0.93999928961951984,2.3344441660861044,3.1254196856102956,-0.65836937234655979,0.99955749500773083,0.23216784629532311,1.07875104876,7.77278420297,3.7740515483,3.37506912852,0.39898241978,2.5060078079
LB_1000TET_2Xdil,0,18,24,9.0569953611111114,0.99305555555555558,4.0871844933236368,31847.299188221405,1.0,4.2575365473841984,0.89142552623396687,667.52586456893027,UndecidedProblem,UndecidedProblem,12.793706886484507,577295.08143729146,609142.38062551292,0.59798032711804583,9.8337400291364876,0.0,0.70620044157944739,UndecidedProblem,4.6508400381750405,609679.53388728283,9.5362273514120677,0.19815369444444444,0.0031973800808858628,0.85075820495997934,608474.85476094403,667.70691448120988,667.52586456893039,0.84835544293496945,1.0,-0.9976324000356922,-8.3718112231719513,-1.0695279270831948,2.2779330566960119,10.791511501962013,-0.70452844143916971,0.99903606316710392,0.23689618897590509,0.814567518667,7.37753423788,4.50307260787,3.20344517494,1.29962743293,19.935513785
LB_1000TET_2Xdil,0,18,25,7.2053549444444442,0.95833333333333337,4.244982355180702,3416.3385102156913,1.0,7.5225544547110879,0.65137027202856268,144.14010127869858,UndecidedProblem,UndecidedProblem,12.115042452311684,624751.11547946872,628167.45398968447,0.67419921492735246,12.089461717899814,0.0,0.68496591534929585,UndecidedProblem,5.4939032851805578,628276.96428627986,7.5452371149376081,0.19815369444444444,0.063926119266436487,0.61600113238718623,628023.3138884058,143.16322655700014,144.14010127869861,0.51574881625832714,1.0,-1.268197864413249,-11.406547909620134,-1.0016153073946275,2.4665160459628019,13.959918214877977,-0.86867231104184328,0.99875513397747906,0.23172434703026762,1.12499793193,8.1060094113,3.53356089651,3.51976092544,0.0137999710683,1.03228584228
LB_1000TET_2Xdil,0,18,26,8.4996074166666666,1.0,4.1761743249454542,14970.921237393142,1.0,5.254123626612504,0.734615937494143,254.02212136755892,UndecidedProblem,UndecidedProblem,12.334697991883461,556372.64079807885,571343.56203547202,0.66602098543037447,11.135188678203226,0.0,0.56936832270517757,UndecidedProblem,4.8763834624414528,571638.98092133598,8.4520849185391302,0.19815369444444444,0.0025687409458336249,0.70762057274350654,571089.53991410451,252.05105707006609,254.02212136755892,0.74428608928047757,1.0,-1.4345542843207224,-13.467895402588418,-1.045687301016117,2.3768958653099226,15.918639982568425,-0.81678976669321612,0.99775427777359982,0.23205769641238727,0.979338400682,8.32399193386,4.17524852553,3.61441247671,0.560836048819,3.63777679928
LB_1000TET_2Xdil,0,18,27,8.8704744166666671,1.0,4.1747595342464709,17248.546201142453,1.0,4.9093204064123839,0.80435604932929039,302.58866472028944,UndecidedProblem,UndecidedProblem,12.798945933777327,501080.08273742371,518328.62893856619,0.66242264197228007,10.742293421479957,0.0,0.56907740169579113,UndecidedProblem,4.5057696250857653,518544.11873853259,8.6918108171217483,0.19815369444444444,0.0030450443930539637,0.76856744398762389,518026.04027384589,300.42781475784562,302.5886647202895,0.8017260526184109,1.0,-1.3644919846630812,-9.5173604825973719,-1.1008281998560352,2.3448039662730507,11.882223842566388,-0.77650155326679948,0.99749448203049074,0.24858214867541706,0.901677537113,7.99830752504,4.23675249631,3.47299501739,0.763757478924,5.80440194447
LB_100TET_2Xdil,0,18,28,8.6850396944444448,1.0,5.0925290083335648,29967.493309250654,1.0,4.3203861699760076,0.86924568011600978,1705.7629473116008,UndecidedProblem,UndecidedProblem,12.414569711663564,568742.14137794822,598709.63468719891,0.7546512364129998,8.455295509778944,0.0,0.6268492656405461,UndecidedProblem,4.1325104034944786,599010.3614349328,10.992145381587815,0.19815369444444444,0.001500366222985685,0.83521331895272444,597003.87173988728,1700.6871988118985,1705.762947311601,0.62482725570913877,1.0,-1.1491486365317354,-11.400726670066319,-0.93200328058114656,2.1064060304256662,14.435652937806916,-0.72034297892175314,0.99886826261210415,0.22866979170491245,0.829728147617,7.20622189765,4.47665041704,3.12905857475,1.34759184228,22.2634180992
LB_100TET_2Xdil,0,18,29,7.2053549444444442,1.0,4.1414783897277792,6927.6563831921812,1.0,6.4036021752549903,0.74334087508803193,394.46416673328429,UndecidedProblem,UndecidedProblem,11.963506048060788,579565.12787725299,586492.78426044516,0.66607896499841845,10.538003392000913,0.0,0.57238339365631896,UndecidedProblem,4.7932756687816642,586668.11678772094,9.0538741349589191,0.19815369444444444,0.055253068258206348,0.70388592822820362,586098.32009371184,391.77214569529576,394.46416673328434,0.53333769050492597,1.0,-1.3870242407916322,-11.541474786853541,-0.99651951476721601,2.3205173141485105,14.063573622270182,-0.79390964202789382,0.99784665965750718,0.21840760405206749,0.984534527838,7.09392072813,3.84058633822,3.08029558321,0.76029075501,5.75825316546
LB_100TET_2Xdil,0,18,30,7.2053549444444442,1.0,3.5171753747318575,13661.101284966744,1.0,5.6022539448749171,0.887975543041437,771.97886616940582,UndecidedProblem,UndecidedProblem,12.155591105675118,649978.34453796223,663639.44582292892,0.60045597442769338,9.7476225727704922,0.0,0.46637730559295199,UndecidedProblem,4.9298850483837882,663845.29735374311,9.9519853215227982,0.19815369444444444,0.05054019893538636,0.78523624171918105,662867.46695675945,766.36294634714613,771.97886616940593,0.59193118459418925,1.0,-1.3098742584153757,-9.5612239618895991,-1.0846174440891023,2.2480922246076824,11.723728582950713,-0.61089562730532909,0.99798564007551249,0.2392219027323009,0.882536952806,6.35899199656,4.13548571126,2.76117759295,1.37430811831,23.6759883886
LB_100TET_2Xdil,0,18,31,7.2053549444444442,1.0,4.3459291518771712,6572.9267124390526,1.0,6.5059507972003559,0.67255629379949522,339.52565932657467,UndecidedProblem,UndecidedProblem,11.561859004595789,590799.4415419281,597372.36825436715,0.68656502493655391,10.780894182416167,0.0,0.69456541963395702,UndecidedProblem,4.5098251299006265,597753.75471007288,8.7123325122320647,0.19815369444444444,0.065565555093954911,0.6133679105303067,597032.84259504057,337.91708696240147,339.52565932657473,0.48106948671532923,1.0,-1.265547860850712,-8.7859065038313311,-0.93877770046921405,2.3505675177707048,11.459638769049079,-0.87900578103863136,0.99893723600283024,0.21803654326081942,1.12982760934,8.14080895132,3.81775878996,3.53487145086,0.282887339105,1.91817108087
LB_10TET_2Xdil,0,18,32,9.0569953611111114,1.0,5.89850422985982,61654.049180537913,1.0,3.3322544256808975,1.1334243007438765,8961.7361865766725,UndecidedProblem,UndecidedProblem,12.785157687185155,559315.26531447889,620969.31449501682,0.83844805223020979,6.1145999110871116,0.0,0.54666561071687558,UndecidedProblem,3.0186178991072463,621203.7110020913,13.256628895813249,0.19815369444444444,0.0025162362079052475,1.076638344707719,612007.57830844016,8944.6616443935618,8961.7361865766743,0.54884083725748789,1.0,-1.1119151414264918,-7.1228810598748709,-0.88310401361867785,1.7867456120224035,10.601812005541436,-0.60784576985325423,0.99940516435983595,0.23587869434455291,0.643670182663,5.82971785846,4.78996160452,2.53135816694,2.25860343758,181.385863807
LB_10TET_2Xdil,0,18,33,7.2053549444444442,0.93055555555555558,3.419152406701361,10500.99426610993,2.0,5.9065411509030916,0.79822855035505791,393.36779270019474,UndecidedProblem,2.3774211519925217,16.808236551402526,619406.06926601008,629907.06353211997,0.99852732024385527,10.645044433143617,0.0,0.16209183839052499,1.459677347118618,4.4437756049946078,630193.29597806302,9.0477897184656211,0.19815369444444444,0.053782576131998661,0.73285306811694495,629513.69573941978,389.4567959802863,393.3677927001948,0.6279927879857985,2.0,UndecidedProblem,-8.6353067935635419,-1.0954744344820939,2.3346743008890836,10.697487056920084,-0.78699767759778183,0.99738357946824074,0.23358865632653703,0.945619292801,6.81352264695,4.02123042134,2.95854218278,1.06268823856,11.5528261645
LB_10TET_2Xdil,0,18,34,7.2053549444444442,1.0,3.6542451365812836,11978.495124798761,1.0,5.7756617959354699,0.83989181510425737,643.01999456554449,UndecidedProblem,UndecidedProblem,12.022155168203895,644241.87256595248,656220.36769075121,0.63132649768294091,9.9951010588764682,0.0,0.49235963130130356,UndecidedProblem,5.0060075953020409,656443.73163949593,9.7235459649126739,0.19815369444444444,0.053923969673559315,0.73346309008682609,655577.34769618569,638.10073466676397,643.01999456554449,0.56535893677762328,1.0,-1.233743670050145,-10.127658628823218,-1.0608684714228767,2.2687249089464157,12.364669656946097,-0.60744557850620651,0.99785827289797036,0.23729028604905369,0.94483282031,6.80785583349,4.07840226045,2.95608156035,1.1223207001,13.2531984216
